Test Case Number,Test Case Name,True Positive,Result,CWE,Category,Evidence,Confidence,Source,DataFlow,Sink
87,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
87,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
87,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
87,,false,false,614,INSECURE_COOKIE,FB:614::SECIC,0,null,null,null
88,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
88,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
88,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
88,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
89,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
89,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
89,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
89,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
90,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
90,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
90,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
91,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
91,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
91,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
92,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
92,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
92,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
93,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
93,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
93,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
94,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
94,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
94,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
94,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
94,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
94,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
94,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
94,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
95,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
95,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
95,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
95,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
95,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
95,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
95,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
95,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
96,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
96,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
96,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
96,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
96,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
96,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
96,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
96,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
97,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
97,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
97,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
98,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
98,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
98,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
99,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
99,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
99,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
100,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
100,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
100,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
100,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
101,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
101,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
101,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
101,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
102,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
102,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
102,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
103,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
103,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
103,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
104,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
104,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
104,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
105,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
105,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
105,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
105,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
106,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
106,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
106,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
106,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
107,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
107,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
107,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
107,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
108,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
108,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
108,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
108,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
109,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
109,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
109,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
109,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
110,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
110,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
110,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
110,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
111,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
111,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
111,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
111,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
112,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
112,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
112,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
112,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
113,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
113,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
113,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
113,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
114,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
114,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
114,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
114,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
115,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
115,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
115,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
115,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
116,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
116,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
116,,false,false,643,XPATH_INJECTION,FB:643::SECXPI,0,null,null,null
116,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
117,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
117,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
117,,false,false,643,XPATH_INJECTION,FB:643::SECXPI,0,null,null,null
117,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
118,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
118,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
118,,false,false,643,XPATH_INJECTION,FB:643::SECXPI,0,null,null,null
118,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
119,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
119,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
119,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
119,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
119,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
119,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
119,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
120,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
120,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
120,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
120,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
120,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
120,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
120,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
121,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
121,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
121,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
121,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
121,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
122,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
122,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
122,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
122,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
122,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
123,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
123,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
123,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
123,,false,false,327,PADDING_ORACLE,FB:null::PADORA,0,null,null,null
123,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
123,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
123,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
123,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
124,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
124,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
124,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
124,,false,false,327,PADDING_ORACLE,FB:null::PADORA,0,null,null,null
124,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
124,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
124,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
124,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
125,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
125,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
125,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
125,,false,false,327,PADDING_ORACLE,FB:null::PADORA,0,null,null,null
125,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
125,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
125,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
125,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
126,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
126,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
126,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
126,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
126,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
126,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
127,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
127,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
127,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
127,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
128,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
128,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
128,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
128,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
129,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
129,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
129,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
129,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
130,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
130,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
130,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
130,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
131,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
131,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
131,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
132,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
132,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
132,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
133,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
133,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
133,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
134,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
134,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
134,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
135,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
135,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
135,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
136,,false,false,22,PATH_TRAVERSAL_OUT,FB:22::SECPTO,0,null,null,null
136,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
136,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
137,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
137,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
138,,false,false,90,LDAP_INJECTION,FB:90::SECLDAPI,0,null,null,null
138,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
138,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
138,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
139,,false,false,90,LDAP_INJECTION,FB:90::SECLDAPI,0,null,null,null
139,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
139,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
139,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
140,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
140,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
140,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
140,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
140,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
140,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
140,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
140,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
140,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
141,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
141,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
141,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
141,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
141,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
142,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
142,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
142,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
143,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
143,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
143,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
144,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
144,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
144,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
145,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
145,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
145,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
146,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
146,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
146,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
147,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
147,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
147,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
148,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
148,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
148,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
149,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
149,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
149,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
150,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
150,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
150,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
151,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
151,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
151,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
152,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
152,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
152,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
153,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
153,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
153,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
154,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
154,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
154,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
155,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
155,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
155,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
156,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
156,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
156,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
157,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
157,,false,false,0,SERVLET_HEADER_REFERER,FB:null::SECSHR,0,null,null,null
157,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
158,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
158,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
158,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
159,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
159,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
159,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
160,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
160,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
160,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
160,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
160,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
160,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
160,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
160,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
160,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
161,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
161,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
161,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
161,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
161,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
161,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
161,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
161,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
161,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
162,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
162,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
162,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
162,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
162,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
162,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
162,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
162,,false,false,0,SERVLET_HEADER,FB:null::SECSH,0,null,null,null
162,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
163,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
163,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
163,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
163,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
